Date,Campaign,Marketing Channel,Impressions,Clicks,CTR,Landing Page Visits,Leads,Qualified Leads,Customers,Conversion Rate,Revenue,Cost,ROI,Country,Device,Age Group,Gender,Campaign Type
2024-07-31,New Year Kickoff,Affiliate,13094,504,3.8491,413,104,52,15,0.1146,763.04,335.5,127.43,India,Tablet,25-34,Male,Loyalty
2024-08-01,Mid-Season Sale,LinkedIn Ads,26281,828,3.1506,621,220,134,41,0.156,15659.95,1824.27,758.42,India,Mobile,18-24,Female,Consideration
2024-08-01,Customer Win-Back,Organic Search,13385,533,3.9821,502,132,85,44,0.3287,5198.78,33.66,15344.98,United States,Mobile,45-54,Female,Retargeting
2024-08-01,Flash Weekend Deal,Organic Search,20639,1318,6.386,1257,496,242,87,0.4215,18895.54,90.59,20758.31,United Kingdom,Tablet,25-34,Male,Retargeting
2024-08-02,Cart Abandonment Recovery,Instagram Ads,25154,938,3.729,760,160,84,27,0.1073,5157.13,395.43,1204.18,India,Desktop,35-44,Other,Loyalty
2024-08-03,Customer Win-Back,Instagram Ads,29667,980,3.3033,806,229,156,26,0.0876,2604.47,906.71,187.24,UAE,Mobile,25-34,Female,Awareness
2024-08-03,Lead Gen Webinar,TikTok Ads,18904,1051,5.5597,807,145,58,10,0.0529,1357.96,488.07,178.23,United States,Mobile,25-34,Female,Loyalty
2024-08-03,Influencer Collab,TikTok Ads,14881,783,5.2617,549,70,19,2,0.0134,129.35,592.3,-78.16,India,Mobile,18-24,Male,Retargeting
2024-08-03,App Install Campaign,Organic Search,38966,2142,5.4971,2115,853,447,162,0.4157,17756.02,64.48,27437.25,Australia,Mobile,25-34,Female,Retargeting
2024-08-03,Brand Awareness Drive,Email Marketing,17910,1709,9.5422,1426,589,379,132,0.737,13437.32,160.65,8264.34,India,Mobile,35-44,Male,Consideration
2024-08-03,Summer Sale Blast,Instagram Ads,16950,454,2.6785,382,83,45,13,0.0767,1798.11,209.35,758.9,India,Desktop,18-24,Female,Awareness
2024-08-03,App Install Campaign,YouTube Ads,12299,304,2.4717,247,47,23,4,0.0325,670.8,230.18,191.42,India,Desktop,45-54,Female,Awareness
2024-08-04,Product Launch Q1,Facebook Ads,22678,917,4.0436,702,230,91,27,0.1191,2745.53,778.83,252.52,South Africa,Mobile,35-44,Female,Loyalty
2024-08-04,Brand Awareness Drive,TikTok Ads,15343,730,4.7579,587,139,67,18,0.1173,1642.7,211.37,677.17,United Kingdom,Mobile,35-44,Male,Awareness
2024-08-04,Holiday Gift Guide,Google Ads,18381,935,5.0868,834,338,157,59,0.321,15304.96,1316.52,1062.53,United States,Mobile,25-34,Male,Awareness
2024-08-04,Product Launch Q3,Referral,13853,1063,7.6734,1003,412,323,157,1.1333,18678.75,128.95,14385.27,United States,Mobile,35-44,Male,Consideration
2024-08-04,Influencer Collab,Instagram Ads,18961,747,3.9397,628,148,94,28,0.1477,4375.47,616.16,610.12,United Kingdom,Mobile,25-34,Male,Awareness
2024-08-05,Clearance Blowout,TikTok Ads,9236,453,4.9047,349,52,25,2,0.0217,242.28,233.84,3.61,Canada,Mobile,25-34,Male,Consideration
2024-08-05,Lead Gen Webinar,Email Marketing,10556,834,7.9007,735,254,152,90,0.8526,18407.93,155.3,11753.14,Canada,Mobile,18-24,Male,Conversion
2024-08-05,Customer Win-Back,LinkedIn Ads,21708,620,2.8561,561,207,110,57,0.2626,11909.37,1517.99,684.55,UAE,Desktop,45-54,Male,Awareness
2024-08-06,Flash Weekend Deal,Instagram Ads,6202,189,3.0474,151,28,16,4,0.0645,428.49,187.68,128.31,India,Desktop,35-44,Male,Consideration
2024-08-06,Back to School,Email Marketing,25101,1851,7.3742,1593,515,301,148,0.5896,30074.93,206.65,14453.56,India,Mobile,25-34,Female,Awareness
2024-08-06,Back to School,LinkedIn Ads,17456,602,3.4487,478,149,79,24,0.1375,3920.48,1323.1,196.31,India,Mobile,55+,Other,Loyalty
2024-08-07,Cart Abandonment Recovery,Google Ads,8392,553,6.5896,526,128,77,30,0.3575,5961.51,641.94,828.67,United States,Mobile,25-34,Male,Awareness
2024-08-07,Free Trial Signup,Instagram Ads,21379,1046,4.8927,803,303,137,54,0.2526,8414.9,936.55,798.5,India,Mobile,25-34,Male,Conversion
2024-08-07,Mid-Season Sale,TikTok Ads,13062,944,7.2271,805,122,53,16,0.1225,1849.35,592.61,212.07,United Kingdom,Mobile,35-44,Male,Retargeting
2024-08-07,Back to School,Email Marketing,8645,631,7.299,584,193,113,57,0.6593,9745.96,135.14,7111.75,UAE,Desktop,35-44,Female,Retargeting
2024-08-08,Free Trial Signup,Affiliate,16793,717,4.2696,623,213,128,39,0.2322,6043.05,590.75,922.95,South Africa,Mobile,25-34,Female,Loyalty
2024-08-08,Influencer Collab,Referral,13091,1066,8.143,944,461,260,123,0.9396,22058.35,119.06,18427.09,United States,Tablet,18-24,Male,Awareness
2024-08-08,Holiday Gift Guide,Google Ads,11130,730,6.5588,720,247,147,51,0.4582,6741.15,639.53,954.08,India,Mobile,18-24,Female,Retargeting
2024-08-08,Anniversary Sale,TikTok Ads,14840,684,4.6092,504,87,31,9,0.0606,549.8,439.86,24.99,Germany,Mobile,25-34,Female,Awareness
2024-08-08,Festive Mega Offer,Facebook Ads,11376,617,5.4237,512,125,57,19,0.167,2347.39,400.9,485.53,India,Mobile,35-44,Female,Awareness
2024-08-08,App Install Campaign,Referral,3939,288,7.3115,247,110,66,23,0.5839,1940.57,119.24,1527.45,United States,Mobile,25-34,Male,Conversion
2024-08-08,Customer Win-Back,Affiliate,40367,1846,4.573,1578,489,230,76,0.1883,8426.02,1286.59,554.91,United States,Desktop,35-44,Male,Conversion
2024-08-08,Clearance Blowout,YouTube Ads,8695,293,3.3698,221,35,13,3,0.0345,363.05,375.78,-3.39,United States,Mobile,25-34,Female,Awareness
2024-08-08,Anniversary Sale,Referral,34793,2635,7.5734,2608,1166,868,423,1.2158,78676.63,127.32,61694.4,United States,Mobile,35-44,Male,Awareness
2024-08-09,Product Launch Q3,LinkedIn Ads,25613,763,2.979,576,144,104,57,0.2225,15759.56,2204.13,615.0,United States,Tablet,25-34,Male,Conversion
2024-08-09,Back to School,Organic Search,11336,787,6.9425,776,338,215,66,0.5822,4181.15,123.99,3272.17,UAE,Tablet,25-34,Male,Awareness
2024-08-10,Clearance Blowout,Organic Search,16943,1100,6.4924,1061,402,249,111,0.6551,19289.51,147.33,12992.72,Brazil,Mobile,25-34,Female,Awareness
2024-08-10,Anniversary Sale,Instagram Ads,27495,1091,3.968,803,262,124,43,0.1564,5058.84,699.57,623.14,India,Desktop,18-24,Male,Loyalty
2024-08-11,App Install Campaign,Google Ads,23646,1514,6.4028,1442,499,308,90,0.3806,14115.13,923.23,1428.89,United States,Mobile,25-34,Male,Conversion
2024-08-11,Loyalty Rewards Push,TikTok Ads,16197,797,4.9207,597,127,55,11,0.0679,1596.6,361.81,341.28,Brazil,Tablet,18-24,Male,Awareness
2024-08-12,New Year Kickoff,Instagram Ads,27594,1137,4.1205,1033,172,100,38,0.1377,2376.33,958.32,147.97,Germany,Mobile,25-34,Male,Awareness
2024-08-13,Brand Awareness Drive,LinkedIn Ads,15714,460,2.9273,411,125,74,33,0.21,10549.57,1310.85,704.79,Brazil,Desktop,35-44,Female,Conversion
2024-08-13,Flash Weekend Deal,Referral,16122,1184,7.344,1109,479,304,165,1.0234,37456.09,53.88,69417.61,United Kingdom,Tablet,35-44,Male,Conversion
2024-08-13,Back to School,Email Marketing,15867,823,5.1869,728,369,233,112,0.7059,7438.78,79.1,9304.27,United States,Mobile,35-44,Male,Awareness
2024-08-13,Lead Gen Webinar,YouTube Ads,12283,510,4.1521,382,103,55,14,0.114,1526.45,448.84,240.09,United States,Desktop,18-24,Male,Consideration
2024-08-13,Anniversary Sale,Google Ads,15504,946,6.1017,875,360,225,58,0.3741,10641.96,1095.64,871.3,United States,Desktop,25-34,Female,Awareness
2024-08-14,Back to School,Affiliate,12897,551,4.2723,497,125,65,26,0.2016,4341.12,278.76,1457.3,United States,Desktop,25-34,Female,Retargeting
2024-08-14,Free Trial Signup,Email Marketing,18181,1428,7.8544,1402,626,341,111,0.6105,15224.34,210.07,7147.27,India,Mobile,18-24,Female,Conversion
2024-08-14,Anniversary Sale,TikTok Ads,15582,794,5.0956,594,73,25,4,0.0257,418.4,556.44,-24.81,India,Tablet,35-44,Female,Consideration
2024-08-14,Anniversary Sale,TikTok Ads,14912,761,5.1033,626,71,42,14,0.0939,1374.29,287.1,378.68,United Kingdom,Mobile,45-54,Female,Awareness
2024-08-14,App Install Campaign,Referral,18406,1134,6.161,1075,573,402,243,1.3202,47324.48,62.29,75874.44,India,Mobile,25-34,Male,Awareness
2024-08-14,Brand Awareness Drive,Email Marketing,13025,926,7.1094,802,321,147,61,0.4683,9206.93,128.86,7044.91,India,Desktop,25-34,Other,Retargeting
2024-08-15,New Year Kickoff,Facebook Ads,9919,518,5.2223,445,76,43,12,0.121,2234.06,303.55,635.98,Australia,Mobile,25-34,Female,Conversion
2024-08-15,Cart Abandonment Recovery,YouTube Ads,21824,684,3.1342,523,161,62,16,0.0733,2642.96,820.44,222.14,United States,Desktop,45-54,Male,Consideration
2024-08-15,Free Trial Signup,YouTube Ads,19193,748,3.8973,588,95,65,19,0.099,2833.67,771.03,267.52,India,Mobile,35-44,Male,Awareness
2024-08-15,Anniversary Sale,Facebook Ads,17094,741,4.3349,650,247,158,45,0.2633,8371.53,621.25,1247.53,United Kingdom,Mobile,25-34,Female,Conversion
2024-08-16,Festive Mega Offer,Organic Search,26956,1142,4.2365,1023,338,209,88,0.3265,8026.39,38.22,20900.5,India,Desktop,18-24,Female,Loyalty
2024-08-16,Mid-Season Sale,Organic Search,26861,1218,4.5345,1158,340,181,60,0.2234,5830.84,127.34,4478.95,United States,Desktop,25-34,Female,Conversion
2024-08-17,Back to School,Email Marketing,20325,1500,7.3801,1345,515,279,126,0.6199,17974.48,178.98,9942.73,United States,Mobile,25-34,Male,Consideration
2024-08-17,Free Trial Signup,Affiliate,12499,486,3.8883,400,113,72,23,0.184,3984.94,307.2,1197.18,India,Mobile,25-34,Male,Consideration
2024-08-17,New Year Kickoff,Instagram Ads,6506,240,3.6889,202,57,29,12,0.1844,2095.5,229.17,814.39,India,Mobile,35-44,Female,Awareness
2024-08-17,Clearance Blowout,Google Ads,23597,1350,5.7211,1216,314,180,49,0.2077,11375.66,2155.65,427.71,Brazil,Desktop,45-54,Male,Awareness
2024-08-17,Anniversary Sale,LinkedIn Ads,13306,286,2.1494,255,76,54,21,0.1578,5957.38,732.89,712.86,Germany,Desktop,45-54,Female,Conversion
2024-08-17,Flash Weekend Deal,Organic Search,25717,1093,4.2501,1028,229,130,48,0.1866,4342.11,80.36,5303.32,UAE,Mobile,18-24,Male,Loyalty
2024-08-18,Lead Gen Webinar,LinkedIn Ads,15752,468,2.9711,416,136,96,52,0.3301,24880.24,1151.75,2060.21,India,Mobile,25-34,Male,Retargeting
2024-08-18,Summer Sale Blast,Email Marketing,15444,1259,8.152,1200,509,358,145,0.9389,23499.43,161.72,14430.94,India,Mobile,25-34,Male,Conversion
2024-08-18,Lead Gen Webinar,Instagram Ads,25907,1181,4.5586,998,206,90,24,0.0926,2790.52,467.61,496.76,South Africa,Mobile,55+,Female,Consideration
2024-08-19,Brand Awareness Drive,Instagram Ads,25179,904,3.5903,714,153,62,12,0.0477,1351.4,530.08,154.94,Canada,Mobile,45-54,Female,Awareness
2024-08-19,Brand Awareness Drive,YouTube Ads,17504,571,3.2621,464,99,65,19,0.1085,1897.99,380.71,398.54,United States,Mobile,25-34,Male,Retargeting
2024-08-19,Free Trial Signup,YouTube Ads,21649,819,3.7831,625,119,69,22,0.1016,1538.35,449.39,242.32,India,Mobile,45-54,Female,Conversion
2024-08-19,Customer Win-Back,Google Ads,30962,2128,6.8729,1892,651,508,116,0.3747,8256.9,2081.45,296.69,Australia,Mobile,25-34,Male,Awareness
2024-08-20,Referral Bonanza,TikTok Ads,23445,1232,5.2549,891,253,149,18,0.0768,2632.76,809.08,225.4,India,Mobile,55+,Male,Awareness
2024-08-20,Product Launch Q1,Referral,23303,1970,8.4538,1731,804,471,235,1.0085,48361.23,108.36,44530.15,India,Tablet,18-24,Female,Conversion
2024-08-20,Lead Gen Webinar,Facebook Ads,14158,666,4.7041,590,113,52,7,0.0494,1205.79,512.27,135.38,Singapore,Mobile,35-44,Other,Conversion
2024-08-21,Back to School,Email Marketing,19647,1433,7.2937,1229,538,342,133,0.6769,29447.21,125.35,23391.99,India,Mobile,45-54,Male,Awareness
2024-08-21,App Install Campaign,Facebook Ads,24579,742,3.0188,695,241,123,44,0.179,3488.19,679.16,413.6,United States,Mobile,25-34,Male,Awareness
2024-08-21,Back to School,Email Marketing,11809,952,8.0616,903,364,203,87,0.7367,20708.9,141.35,14550.8,Canada,Mobile,35-44,Male,Awareness
2024-08-21,Mid-Season Sale,TikTok Ads,13557,765,5.6428,602,131,49,15,0.1106,1289.24,462.15,178.97,Canada,Mobile,55+,Male,Conversion
2024-08-21,Influencer Collab,Facebook Ads,19994,757,3.7861,679,156,66,21,0.105,2919.14,397.51,634.36,South Africa,Mobile,25-34,Male,Conversion
2024-08-21,Customer Win-Back,Affiliate,13015,507,3.8955,476,109,63,17,0.1306,1769.33,491.69,259.85,United States,Mobile,45-54,Male,Retargeting
2024-08-21,Back to School,Affiliate,15636,611,3.9076,516,166,82,26,0.1663,1371.7,349.83,292.1,United States,Desktop,18-24,Female,Conversion
2024-08-22,Customer Win-Back,Referral,13018,1020,7.8353,886,450,356,213,1.6362,45446.23,54.88,82710.19,United States,Desktop,25-34,Female,Awareness
2024-08-22,Summer Sale Blast,Organic Search,19367,1106,5.7107,1000,334,186,75,0.3873,6243.94,47.02,13179.33,United States,Mobile,35-44,Female,Awareness
2024-08-23,App Install Campaign,Facebook Ads,19707,997,5.0591,761,182,86,36,0.1827,2568.59,587.78,337.0,India,Mobile,18-24,Male,Loyalty
2024-08-23,Mid-Season Sale,Organic Search,16825,1072,6.3715,1004,391,216,68,0.4042,15081.68,132.85,11252.41,Australia,Desktop,25-34,Female,Conversion
2024-08-24,Loyalty Rewards Push,YouTube Ads,28599,1025,3.584,877,256,114,23,0.0804,1288.18,1070.06,20.38,India,Desktop,18-24,Male,Conversion
2024-08-24,Product Launch Q1,Affiliate,17011,614,3.6094,507,180,91,18,0.1058,2192.55,418.06,424.46,United Kingdom,Mobile,18-24,Female,Conversion
2024-08-24,Festive Mega Offer,LinkedIn Ads,18168,439,2.4163,368,131,72,30,0.1651,7416.97,772.72,859.85,United States,Desktop,45-54,Male,Loyalty
2024-08-24,Back to School,Referral,13255,875,6.6013,841,425,280,114,0.8601,11773.59,35.78,32805.51,Germany,Desktop,18-24,Male,Consideration
2024-08-24,Clearance Blowout,Affiliate,17061,670,3.9271,638,130,70,13,0.0762,2002.85,340.45,488.29,United Kingdom,Desktop,25-34,Female,Retargeting
2024-08-25,Brand Awareness Drive,Organic Search,40233,2273,5.6496,2125,723,464,206,0.512,23326.93,145.81,15898.17,United Kingdom,Mobile,35-44,Male,Consideration
2024-08-25,Holiday Gift Guide,Organic Search,33854,1811,5.3494,1634,532,308,119,0.3515,25925.93,25.64,101015.17,Australia,Mobile,55+,Male,Awareness
2024-08-26,Product Launch Q3,Organic Search,18223,846,4.6425,795,234,99,45,0.2469,3248.13,120.54,2594.65,United States,Mobile,55+,Male,Conversion
2024-08-26,Free Trial Signup,Facebook Ads,7807,424,5.431,393,77,51,17,0.2178,3080.63,383.34,703.63,Australia,Mobile,25-34,Female,Consideration
2024-08-27,Festive Mega Offer,Affiliate,9790,462,4.7191,392,137,68,18,0.1839,3082.77,440.0,600.63,India,Desktop,45-54,Female,Loyalty
2024-08-27,Cart Abandonment Recovery,Organic Search,30260,1621,5.3569,1523,535,311,113,0.3734,6862.36,60.15,11308.74,India,Desktop,35-44,Female,Retargeting
2024-08-27,Cart Abandonment Recovery,Affiliate,11695,493,4.2155,427,83,36,5,0.0428,399.44,421.27,-5.18,India,Mobile,35-44,Female,Retargeting
2024-08-28,Festive Mega Offer,Referral,13744,1058,7.6979,942,356,216,147,1.0696,35857.98,21.39,167538.99,United States,Mobile,45-54,Male,Conversion
2024-08-28,Product Launch Q1,Google Ads,13795,1105,8.0101,984,326,175,64,0.4639,10395.19,1460.72,611.65,Brazil,Mobile,55+,Female,Loyalty
2024-08-28,Lead Gen Webinar,Facebook Ads,20577,1047,5.0882,895,194,105,38,0.1847,7529.39,621.76,1110.98,United Kingdom,Mobile,25-34,Male,Conversion
2024-08-29,Holiday Gift Guide,LinkedIn Ads,9352,219,2.3417,178,58,48,24,0.2566,4775.3,342.21,1295.43,Australia,Desktop,25-34,Male,Awareness
2024-08-29,Back to School,Organic Search,14847,1030,6.9374,1019,432,240,74,0.4984,4798.07,86.59,5441.14,Germany,Desktop,18-24,Male,Consideration
2024-08-30,Holiday Gift Guide,Instagram Ads,15500,499,3.2194,375,99,44,16,0.1032,1194.65,300.33,297.78,United States,Mobile,35-44,Male,Retargeting
2024-08-30,Brand Awareness Drive,Facebook Ads,19604,1016,5.1826,835,238,139,26,0.1326,4917.8,839.23,485.99,United States,Desktop,55+,Male,Awareness
2024-08-30,Product Launch Q1,Email Marketing,18831,1303,6.9194,1240,568,312,151,0.8019,33049.55,161.58,20353.99,United States,Desktop,25-34,Male,Retargeting
2024-08-31,Cart Abandonment Recovery,TikTok Ads,9506,467,4.9127,321,69,28,11,0.1157,965.39,348.16,177.28,Australia,Desktop,18-24,Male,Loyalty
2024-08-31,Product Launch Q3,TikTok Ads,22820,827,3.624,610,97,36,9,0.0394,375.2,402.23,-6.72,United States,Mobile,55+,Male,Awareness
2024-08-31,Free Trial Signup,Instagram Ads,25896,881,3.4021,779,113,47,18,0.0695,1271.78,394.61,222.29,South Africa,Desktop,45-54,Male,Awareness
2024-09-01,Product Launch Q1,Facebook Ads,11377,499,4.386,418,91,36,16,0.1406,2487.8,503.17,394.43,United States,Mobile,18-24,Female,Consideration
2024-09-01,Loyalty Rewards Push,Organic Search,22489,1702,7.5681,1443,516,325,133,0.5914,11923.39,31.88,37300.85,United States,Mobile,25-34,Male,Conversion
2024-09-01,Clearance Blowout,Affiliate,11134,429,3.8531,412,88,39,16,0.1437,2597.25,294.1,783.12,United States,Mobile,18-24,Male,Loyalty
2024-09-01,Mid-Season Sale,Organic Search,15402,742,4.8176,705,218,145,74,0.4805,15273.02,37.48,40649.79,India,Mobile,25-34,Female,Awareness
2024-09-01,Referral Bonanza,Affiliate,27920,1166,4.1762,1047,200,105,28,0.1003,3971.29,532.99,645.1,Singapore,Mobile,18-24,Female,Conversion
2024-09-01,Cart Abandonment Recovery,Organic Search,6586,426,6.4683,411,151,86,32,0.4859,3756.7,85.43,4297.4,Singapore,Tablet,18-24,Female,Awareness
2024-09-01,Festive Mega Offer,LinkedIn Ads,18854,394,2.0897,322,108,82,41,0.2175,19049.57,652.18,2820.91,India,Mobile,25-34,Female,Loyalty
2024-09-01,Product Launch Q3,Google Ads,20416,990,4.8491,876,295,244,71,0.3478,13447.47,1313.26,923.98,Canada,Mobile,25-34,Female,Awareness
2024-09-02,Anniversary Sale,LinkedIn Ads,22237,660,2.968,554,112,73,30,0.1349,14294.88,1345.18,962.67,India,Desktop,35-44,Male,Conversion
2024-09-02,Flash Weekend Deal,YouTube Ads,17113,590,3.4477,490,188,70,22,0.1286,2282.87,592.57,285.25,South Africa,Desktop,18-24,Male,Loyalty
2024-09-03,Anniversary Sale,Affiliate,22175,957,4.3157,763,157,71,26,0.1172,4371.19,528.57,726.98,Australia,Tablet,35-44,Female,Conversion
2024-09-03,Lead Gen Webinar,YouTube Ads,21713,892,4.1081,730,174,62,4,0.0184,416.19,1071.04,-61.14,South Africa,Mobile,25-34,Female,Consideration
2024-09-03,Holiday Gift Guide,Instagram Ads,22528,725,3.2182,594,115,68,13,0.0577,2390.77,346.08,590.81,Singapore,Mobile,35-44,Female,Awareness
2024-09-03,Clearance Blowout,Email Marketing,30918,2135,6.9054,1915,967,655,251,0.8118,50778.01,237.01,21324.42,United States,Mobile,18-24,Male,Conversion
2024-09-03,Product Launch Q3,Google Ads,15885,908,5.7161,832,320,203,87,0.5477,20040.51,1108.96,1707.14,India,Mobile,18-24,Male,Consideration
2024-09-04,Product Launch Q3,Facebook Ads,23207,985,4.2444,817,169,112,31,0.1336,6341.89,607.27,944.33,Canada,Tablet,18-24,Male,Awareness
2024-09-05,Referral Bonanza,Organic Search,28825,1602,5.5577,1397,407,270,106,0.3677,7085.87,67.97,10325.0,United States,Mobile,18-24,Female,Awareness
2024-09-06,Free Trial Signup,Organic Search,26420,1605,6.0749,1473,487,294,128,0.4845,27443.05,97.63,28009.24,Germany,Mobile,18-24,Female,Retargeting
2024-09-06,Cart Abandonment Recovery,Google Ads,19404,1206,6.2152,1100,430,335,96,0.4947,11846.9,1382.99,756.62,UAE,Mobile,45-54,Male,Conversion
2024-09-07,Brand Awareness Drive,Referral,17006,993,5.8391,961,341,243,97,0.5704,26060.04,108.85,23841.24,Brazil,Mobile,25-34,Female,Consideration
2024-09-07,Free Trial Signup,Email Marketing,20276,1876,9.2523,1677,551,305,88,0.434,13881.51,237.74,5738.95,UAE,Mobile,35-44,Female,Consideration
2024-09-07,Customer Win-Back,YouTube Ads,20438,544,2.6617,397,77,42,16,0.0783,1023.24,662.59,54.43,India,Mobile,45-54,Male,Retargeting
2024-09-08,Referral Bonanza,Affiliate,10364,351,3.3867,297,98,63,18,0.1737,2525.93,270.18,834.91,United States,Mobile,18-24,Female,Conversion
2024-09-08,Back to School,Email Marketing,19394,1452,7.4869,1245,468,336,169,0.8714,25403.63,137.87,18325.79,India,Desktop,18-24,Female,Awareness
2024-09-08,Back to School,Referral,22131,2197,9.9273,2057,950,663,350,1.5815,34493.38,20.53,167914.52,India,Mobile,25-34,Male,Retargeting
2024-09-09,Brand Awareness Drive,TikTok Ads,14173,745,5.2565,618,97,32,6,0.0423,673.82,344.07,95.84,United States,Mobile,18-24,Female,Retargeting
2024-09-09,Summer Sale Blast,TikTok Ads,15862,635,4.0033,465,57,19,5,0.0315,638.55,246.49,159.06,UAE,Desktop,35-44,Male,Consideration
2024-09-09,Lead Gen Webinar,Email Marketing,20004,1606,8.0284,1585,558,342,137,0.6849,21667.63,165.54,12989.06,United States,Desktop,45-54,Female,Consideration
2024-09-09,Anniversary Sale,Instagram Ads,23239,1073,4.6172,901,168,92,36,0.1549,2486.93,948.19,162.28,Australia,Mobile,55+,Male,Awareness
2024-09-10,Mid-Season Sale,Referral,14941,1006,6.7332,941,375,258,110,0.7362,22432.62,59.33,37709.91,India,Mobile,25-34,Male,Conversion
2024-09-10,Clearance Blowout,LinkedIn Ads,25856,662,2.5603,521,167,118,66,0.2553,25396.5,1869.49,1258.47,United States,Mobile,35-44,Female,Conversion
2024-09-11,Back to School,Referral,15821,773,4.8859,703,303,227,100,0.6321,17361.12,22.73,76279.76,United States,Mobile,35-44,Male,Retargeting
2024-09-12,Mid-Season Sale,Referral,9397,768,8.1728,738,262,210,88,0.9365,17591.22,63.49,27607.07,UAE,Mobile,35-44,Male,Consideration
2024-09-12,App Install Campaign,TikTok Ads,18158,933,5.1382,751,167,72,19,0.1046,1009.43,234.38,330.68,United States,Mobile,18-24,Female,Awareness
2024-09-12,Cart Abandonment Recovery,LinkedIn Ads,14057,399,2.8384,327,116,76,28,0.1992,9027.24,633.44,1325.11,United Kingdom,Tablet,18-24,Male,Conversion
